When,Profile,Dept,CardNum
9/5/2020 9:54,0,Dept 4,151337
5/5/2020 9:06,0,Dept 4,151337
4/5/2020 9:23,0,Dept 4,151337
7/5/2020 9:09,0,Dept 4,151337
8/5/2020 9:23,0,Dept 4,151337
6/5/2020 9:10,0,Dept 4,151337
4/5/2020 8:59,0,Dept 4,153332
5/5/2020 9:09,0,Dept 18,156302
7/5/2020 9:09,0,Dept 18,156302
9/5/2020 9:14,0,Dept 18,156302
4/5/2020 8:57,0,Dept 18,156302
8/5/2020 8:19,0,Dept 4,156410
7/5/2020 8:34,0,Dept 4,156410
9/5/2020 9:28,0,Dept 4,156410
4/5/2020 8:28,0,Dept 4,156410
10/5/2020 9:13,0,Dept 4,156410
6/5/2020 8:16,0,Dept 4,156410
8/5/2020 7:28,0,Dept 4,160102
6/5/2020 7:56,0,Dept 4,160102
7/5/2020 7:44,0,Dept 4,160102
4/5/2020 7:43,0,Dept 4,160102
10/5/2020 7:26,0,Dept 4,160102
7/5/2020 8:27,0,Dept 4,160404
10/5/2020 8:12,0,Dept 4,160404
8/5/2020 8:00,0,Dept 4,160404
4/5/2020 8:10,0,Dept 4,160404
6/5/2020 7:52,0,Dept 4,160404
7/5/2020 8:07,0,Dept 4,161302
5/5/2020 8:02,0,Dept 4,161832
6/5/2020 8:12,0,Dept 4,161832
7/5/2020 8:36,0,Dept 4,161832
8/5/2020 9:19,0,Dept 4,161832
10/5/2020 8:31,0,Dept 4,161832
5/5/2020 7:30,0,Dept 4,162227
6/5/2020 8:07,0,Dept 4,162227
7/5/2020 7:56,0,Dept 4,162227
9/5/2020 8:32,0,Dept 4,162227
10/5/2020 7:53,0,Dept 4,162227
6/5/2020 8:08,0,Dept 5,165105
4/5/2020 9:08,0,Dept 4,165704
5/5/2020 9:12,0,Dept 4,165704
5/5/2020 7:36,0,Dept 4,166393
9/5/2020 7:44,0,Dept 4,166393
10/5/2020 7:45,0,Dept 4,166393
8/5/2020 7:56,0,Dept 4,166393
6/5/2020 7:37,0,Dept 4,166393
10/5/2020 8:02,0,Dept 15,167460
6/5/2020 8:02,0,Dept 15,167460
5/5/2020 9:41,0,Dept 2,168402
4/5/2020 9:40,0,Dept 2,168402
5/5/2020 8:24,0,Dept 16,169702
4/5/2020 8:10,0,Dept 16,169702
6/5/2020 8:17,0,Dept 16,169702
7/5/2020 8:24,0,Dept 13,170168
5/5/2020 8:52,0,Dept 13,170168
10/5/2020 8:19,0,Dept 4,172302
7/5/2020 8:29,0,Dept 4,172302
4/5/2020 8:20,0,Dept 4,172302
6/5/2020 8:08,0,Dept 4,172302
8/5/2020 8:07,0,Dept 4,172302
10/5/2020 8:43,0,Dept 4,172302
9/5/2020 8:41,0,Dept 4,172302
5/5/2020 8:42,0,Dept 4,172302
4/5/2020 8:53,0,Dept 4,172302
6/5/2020 8:05,0,Dept 4,174702
4/5/2020 8:11,0,Dept 4,174702
5/5/2020 8:02,0,Dept 4,174702
8/5/2020 8:07,0,Dept 4,174702
4/5/2020 9:08,0,Dept 8,175902
10/5/2020 7:58,0,Dept 1,180701
8/5/2020 8:01,0,Dept 1,180701
4/5/2020 8:14,0,Dept 16,181738
5/5/2020 8:12,0,Dept 16,181738
4/5/2020 9:26,0,Dept 5,181802
4/5/2020 8:42,0,Dept 4,183102
5/5/2020 8:17,0,Dept 4,183102
10/5/2020 9:44,0,Dept 4,183102
9/5/2020 9:42,0,Dept 4,183102
8/5/2020 8:30,0,Dept 4,183102
7/5/2020 8:33,0,Dept 4,183102
5/5/2020 8:55,0,Dept 4,183603
9/5/2020 9:58,0,Dept 4,183603
8/5/2020 8:48,0,Dept 4,183603
4/5/2020 8:52,0,Dept 4,183603
10/5/2020 10:24,0,Dept 4,183603
8/5/2020 10:14,0,Dept 4,184531
6/5/2020 7:59,0,Dept 4,184542
4/5/2020 8:18,0,Dept 4,184542
10/5/2020 8:01,0,Dept 4,184542
10/5/2020 9:07,0,Dept 2,186902
6/5/2020 9:07,0,Dept 2,186902
4/5/2020 9:04,0,Dept 2,186902
8/5/2020 9:13,0,Dept 2,186902
7/5/2020 9:06,0,Dept 2,186902
5/5/2020 9:03,0,Dept 2,186902
5/5/2020 9:04,0,Dept 4,189102
6/5/2020 9:07,0,Dept 4,189102
5/5/2020 8:36,0,Dept 4,190502
7/5/2020 8:15,0,Dept 4,190502
10/5/2020 8:16,0,Dept 4,190502
6/5/2020 9:09,0,Dept 4,190502
9/5/2020 9:17,0,Dept 4,190502
8/5/2020 7:31,0,Dept 4,195502
4/5/2020 7:40,0,Dept 4,195502
5/5/2020 7:38,0,Dept 4,195502
6/5/2020 7:14,0,Dept 4,195502
6/5/2020 9:07,0,Dept 4,195902
7/5/2020 9:02,0,Dept 4,195902
4/5/2020 9:03,0,Dept 4,195902
9/5/2020 9:17,0,Dept 4,195902
8/5/2020 9:19,0,Dept 4,195902
10/5/2020 9:15,0,Dept 4,195902
9/5/2020 9:09,0,Dept 4,196803
7/5/2020 8:59,0,Dept 4,196803
8/5/2020 9:11,0,Dept 4,196803
